image-id,vehicle-id,color,attribute,seed,conditioning-scale
58841,8,silver,aggressive,1941,0.2
58842,8,silver,aggressive,1942,0.2
58843,8,silver,aggressive,1943,0.2
58844,8,silver,aggressive,1944,0.2
58845,8,silver,aggressive,1945,0.2
58846,8,silver,aggressive,1946,0.2
58847,8,silver,aggressive,1947,0.2
58848,8,silver,aggressive,1948,0.2
58849,8,silver,aggressive,1949,0.2
58850,8,silver,aggressive,1950,0.2
58851,8,silver,aggressive,1951,0.2
58852,8,silver,aggressive,1952,0.2
58853,8,silver,aggressive,1953,0.2
58854,8,silver,aggressive,1954,0.2
58855,8,silver,aggressive,1955,0.2
58856,8,silver,aggressive,1956,0.2
58857,8,silver,aggressive,1957,0.2
58858,8,silver,aggressive,1958,0.2
58859,8,silver,aggressive,1959,0.2
58860,8,silver,aggressive,1960,0.2
58861,8,silver,aggressive,1961,0.2
58862,8,silver,aggressive,1962,0.2
58863,8,silver,aggressive,1963,0.2
58864,8,silver,aggressive,1964,0.2
58865,8,silver,aggressive,1965,0.2
58866,8,silver,aggressive,1966,0.2
58867,8,silver,aggressive,1967,0.2
58868,8,silver,aggressive,1968,0.2
58869,8,silver,aggressive,1969,0.2
58870,8,silver,aggressive,1970,0.2
58871,8,silver,aggressive,1971,0.2
58872,8,silver,aggressive,1972,0.2
58873,8,silver,aggressive,1973,0.2
58874,8,silver,aggressive,1974,0.2
58875,8,silver,aggressive,1975,0.2
58876,8,silver,aggressive,1976,0.2
58877,8,silver,aggressive,1977,0.2
58878,8,silver,aggressive,1978,0.2
58879,8,silver,aggressive,1979,0.2
58880,8,silver,aggressive,1980,0.2
58881,8,silver,aggressive,1981,0.2
58882,8,silver,aggressive,1982,0.2
58883,8,silver,aggressive,1983,0.2
58884,8,silver,aggressive,1984,0.2
58885,8,silver,aggressive,1985,0.2
58886,8,silver,aggressive,1986,0.2
58887,8,silver,aggressive,1987,0.2
58888,8,silver,aggressive,1988,0.2
58889,8,silver,aggressive,1989,0.2
58890,8,silver,aggressive,1900,1.0
58891,8,silver,aggressive,1901,1.0
58892,8,silver,aggressive,1902,1.0
58893,8,silver,aggressive,1903,1.0
58894,8,silver,aggressive,1904,1.0
58895,8,silver,aggressive,1905,1.0
58896,8,silver,aggressive,1906,1.0
58897,8,silver,aggressive,1907,1.0
58898,8,silver,aggressive,1908,1.0
58899,8,silver,aggressive,1909,1.0
58900,9,silver,aggressive,1900,0.2
58901,9,silver,aggressive,1901,0.2
58902,9,silver,aggressive,1902,0.2
58903,9,silver,aggressive,1903,0.2
58904,9,silver,aggressive,1904,0.2
58905,9,silver,aggressive,1905,0.2
58906,9,silver,aggressive,1906,0.2
58907,9,silver,aggressive,1907,0.2
58908,9,silver,aggressive,1908,0.2
58909,9,silver,aggressive,1909,0.2
58910,9,silver,aggressive,1910,0.2
58911,9,silver,aggressive,1911,0.2
58912,9,silver,aggressive,1912,0.2
58913,9,silver,aggressive,1913,0.2
58914,9,silver,aggressive,2900,0.2
58915,9,silver,aggressive,1915,0.2
58916,9,silver,aggressive,1916,0.2
58917,9,silver,aggressive,1917,0.2
58918,9,silver,aggressive,1918,0.2
58919,9,silver,aggressive,1919,0.2
58920,9,silver,aggressive,1920,0.2
58921,9,silver,aggressive,1921,0.2
58922,9,silver,aggressive,1922,0.2
58923,9,silver,aggressive,1923,0.2
58924,9,silver,aggressive,1924,0.2
58925,9,silver,aggressive,1925,0.2
58926,9,silver,aggressive,1926,0.2
58927,9,silver,aggressive,1927,0.2
58928,9,silver,aggressive,1928,0.2
58929,9,silver,aggressive,1929,0.2
58930,9,silver,aggressive,1930,0.2
58931,9,silver,aggressive,1931,0.2
58932,9,silver,aggressive,1932,0.2
58933,9,silver,aggressive,1933,0.2
58934,9,silver,aggressive,1934,0.2
58935,9,silver,aggressive,1935,0.2
58936,9,silver,aggressive,1936,0.2
58937,9,silver,aggressive,1937,0.2
58938,9,silver,aggressive,1938,0.2
58939,9,silver,aggressive,1939,0.2
58940,9,silver,aggressive,1940,0.2
58941,9,silver,aggressive,1941,0.2
58942,9,silver,aggressive,1942,0.2
58943,9,silver,aggressive,1943,0.2
58944,9,silver,aggressive,1944,0.2
58945,9,silver,aggressive,1945,0.2
58946,9,silver,aggressive,1946,0.2
58947,9,silver,aggressive,1947,0.2
58948,9,silver,aggressive,1948,0.2
58949,9,silver,aggressive,1949,0.2
58950,9,silver,aggressive,1950,0.2
58951,9,silver,aggressive,1951,0.2
58952,9,silver,aggressive,1952,0.2
58953,9,silver,aggressive,1953,0.2
58954,9,silver,aggressive,1954,0.2
58955,9,silver,aggressive,1955,0.2
58956,9,silver,aggressive,1956,0.2
58957,9,silver,aggressive,1957,0.2
58958,9,silver,aggressive,1958,0.2
58959,9,silver,aggressive,1959,0.2
58960,9,silver,aggressive,1960,0.2
58961,9,silver,aggressive,1961,0.2
58962,9,silver,aggressive,1962,0.2
58963,9,silver,aggressive,1963,0.2
58964,9,silver,aggressive,1964,0.2
58965,9,silver,aggressive,1965,0.2
58966,9,silver,aggressive,1966,0.2
58967,9,silver,aggressive,1967,0.2
58968,9,silver,aggressive,1968,0.2
58969,9,silver,aggressive,1969,0.2
58970,9,silver,aggressive,1970,0.2
58971,9,silver,aggressive,1971,0.2
58972,9,silver,aggressive,1972,0.2
58973,9,silver,aggressive,1973,0.2
58974,9,silver,aggressive,1974,0.2
58975,9,silver,aggressive,1975,0.2
58976,9,silver,aggressive,1976,0.2
58977,9,silver,aggressive,1977,0.2
58978,9,silver,aggressive,1978,0.2
58979,9,silver,aggressive,1979,0.2
58980,9,silver,aggressive,1980,0.2
58981,9,silver,aggressive,1981,0.2
58982,9,silver,aggressive,1982,0.2
58983,9,silver,aggressive,1983,0.2
58984,9,silver,aggressive,1984,0.2
58985,9,silver,aggressive,1985,0.2
58986,9,silver,aggressive,1986,0.2
58987,9,silver,aggressive,1987,0.2
58988,9,silver,aggressive,1988,0.2
58989,9,silver,aggressive,1989,0.2
58990,9,silver,aggressive,1900,1.0
58991,9,silver,aggressive,1901,1.0
58992,9,silver,aggressive,1902,1.0
58993,9,silver,aggressive,1903,1.0
58994,9,silver,aggressive,1904,1.0
58995,9,silver,aggressive,1905,1.0
58996,9,silver,aggressive,1906,1.0
58997,9,silver,aggressive,1907,1.0
58998,9,silver,aggressive,1908,1.0
58999,9,silver,aggressive,1909,1.0
59000,10,silver,aggressive,1900,0.2
59001,10,silver,aggressive,1901,0.2
59002,10,silver,aggressive,1902,0.2
59003,10,silver,aggressive,1903,0.2
59004,10,silver,aggressive,1904,0.2
59005,10,silver,aggressive,1905,0.2
59006,10,silver,aggressive,1906,0.2
59007,10,silver,aggressive,1907,0.2
59008,10,silver,aggressive,1908,0.2
59009,10,silver,aggressive,1909,0.2
59010,10,silver,aggressive,1910,0.2
59011,10,silver,aggressive,1911,0.2
59012,10,silver,aggressive,1912,0.2
59013,10,silver,aggressive,1913,0.2
59014,10,silver,aggressive,1914,0.2
59015,10,silver,aggressive,1915,0.2
59016,10,silver,aggressive,1916,0.2
59017,10,silver,aggressive,1917,0.2
59018,10,silver,aggressive,1918,0.2
59019,10,silver,aggressive,1919,0.2
59020,10,silver,aggressive,1920,0.2
59021,10,silver,aggressive,1921,0.2
59022,10,silver,aggressive,1922,0.2
59023,10,silver,aggressive,1923,0.2
59024,10,silver,aggressive,1924,0.2
59025,10,silver,aggressive,1925,0.2
59026,10,silver,aggressive,1926,0.2
59027,10,silver,aggressive,1927,0.2
59028,10,silver,aggressive,1928,0.2
59029,10,silver,aggressive,1929,0.2
59030,10,silver,aggressive,1930,0.2
59031,10,silver,aggressive,1931,0.2
59032,10,silver,aggressive,1932,0.2
59033,10,silver,aggressive,1933,0.2
59034,10,silver,aggressive,1934,0.2
59035,10,silver,aggressive,1935,0.2
59036,10,silver,aggressive,1936,0.2
59037,10,silver,aggressive,1937,0.2
59038,10,silver,aggressive,1938,0.2
59039,10,silver,aggressive,1939,0.2
59040,10,silver,aggressive,1940,0.2
59041,10,silver,aggressive,1941,0.2
59042,10,silver,aggressive,1942,0.2
59043,10,silver,aggressive,1943,0.2
59044,10,silver,aggressive,1944,0.2
59045,10,silver,aggressive,1945,0.2
59046,10,silver,aggressive,1946,0.2
59047,10,silver,aggressive,1947,0.2
59048,10,silver,aggressive,1948,0.2
59049,10,silver,aggressive,1949,0.2
59050,10,silver,aggressive,1950,0.2
59051,10,silver,aggressive,1951,0.2
59052,10,silver,aggressive,1952,0.2
59053,10,silver,aggressive,1953,0.2
59054,10,silver,aggressive,1954,0.2
59055,10,silver,aggressive,1955,0.2
59056,10,silver,aggressive,1956,0.2
59057,10,silver,aggressive,1957,0.2
59058,10,silver,aggressive,1958,0.2
59059,10,silver,aggressive,1959,0.2
59060,10,silver,aggressive,1960,0.2
59061,10,silver,aggressive,1961,0.2
59062,10,silver,aggressive,1962,0.2
59063,10,silver,aggressive,1963,0.2
59064,10,silver,aggressive,1964,0.2
59065,10,silver,aggressive,1965,0.2
59066,10,silver,aggressive,1966,0.2
59067,10,silver,aggressive,1967,0.2
59068,10,silver,aggressive,1968,0.2
59069,10,silver,aggressive,1969,0.2
59070,10,silver,aggressive,1970,0.2
59071,10,silver,aggressive,1971,0.2
59072,10,silver,aggressive,1972,0.2
59073,10,silver,aggressive,1973,0.2
59074,10,silver,aggressive,1974,0.2
59075,10,silver,aggressive,1975,0.2
59076,10,silver,aggressive,1976,0.2
59077,10,silver,aggressive,1977,0.2
59078,10,silver,aggressive,1978,0.2
59079,10,silver,aggressive,1979,0.2
59080,10,silver,aggressive,1980,0.2
59081,10,silver,aggressive,1981,0.2
59082,10,silver,aggressive,1982,0.2
59083,10,silver,aggressive,1983,0.2
59084,10,silver,aggressive,1984,0.2
59085,10,silver,aggressive,1985,0.2
59086,10,silver,aggressive,1986,0.2
59087,10,silver,aggressive,1987,0.2
59088,10,silver,aggressive,1988,0.2
59089,10,silver,aggressive,1989,0.2
59090,10,silver,aggressive,1900,1.0
59091,10,silver,aggressive,1901,1.0
59092,10,silver,aggressive,1902,1.0
59093,10,silver,aggressive,1903,1.0
59094,10,silver,aggressive,1904,1.0
59095,10,silver,aggressive,1905,1.0
59096,10,silver,aggressive,1906,1.0
59097,10,silver,aggressive,1907,1.0
59098,10,silver,aggressive,1908,1.0
59099,10,silver,aggressive,1909,1.0
59100,11,silver,aggressive,1900,0.2
59101,11,silver,aggressive,1901,0.2
59102,11,silver,aggressive,1902,0.2
59103,11,silver,aggressive,1903,0.2
59104,11,silver,aggressive,1904,0.2
59105,11,silver,aggressive,1905,0.2
59106,11,silver,aggressive,1906,0.2
59107,11,silver,aggressive,1907,0.2
59108,11,silver,aggressive,1908,0.2
59109,11,silver,aggressive,1909,0.2
59110,11,silver,aggressive,1910,0.2
59111,11,silver,aggressive,1911,0.2
59112,11,silver,aggressive,1912,0.2
59113,11,silver,aggressive,1913,0.2
59114,11,silver,aggressive,1914,0.2
59115,11,silver,aggressive,1915,0.2
59116,11,silver,aggressive,1916,0.2
59117,11,silver,aggressive,1917,0.2
59118,11,silver,aggressive,1918,0.2
59119,11,silver,aggressive,1919,0.2
59120,11,silver,aggressive,1920,0.2
59121,11,silver,aggressive,1921,0.2
59122,11,silver,aggressive,1922,0.2
59123,11,silver,aggressive,1923,0.2
59124,11,silver,aggressive,1924,0.2
59125,11,silver,aggressive,1925,0.2
59126,11,silver,aggressive,1926,0.2
59127,11,silver,aggressive,1927,0.2
59128,11,silver,aggressive,1928,0.2
59129,11,silver,aggressive,1929,0.2
59130,11,silver,aggressive,1930,0.2
59131,11,silver,aggressive,1931,0.2
59132,11,silver,aggressive,1932,0.2
59133,11,silver,aggressive,1933,0.2
59134,11,silver,aggressive,1934,0.2
59135,11,silver,aggressive,1935,0.2
59136,11,silver,aggressive,1936,0.2
59137,11,silver,aggressive,1937,0.2
59138,11,silver,aggressive,1938,0.2
59139,11,silver,aggressive,1939,0.2
59140,11,silver,aggressive,1940,0.2
59141,11,silver,aggressive,1941,0.2
59142,11,silver,aggressive,1942,0.2
59143,11,silver,aggressive,1943,0.2
59144,11,silver,aggressive,1944,0.2
59145,11,silver,aggressive,1945,0.2
59146,11,silver,aggressive,1946,0.2
59147,11,silver,aggressive,1947,0.2
59148,11,silver,aggressive,1948,0.2
59149,11,silver,aggressive,1949,0.2
59150,11,silver,aggressive,1950,0.2
59151,11,silver,aggressive,1951,0.2
59152,11,silver,aggressive,1952,0.2
59153,11,silver,aggressive,1953,0.2
59154,11,silver,aggressive,1954,0.2
59155,11,silver,aggressive,1955,0.2
59156,11,silver,aggressive,1956,0.2
59157,11,silver,aggressive,1957,0.2
59158,11,silver,aggressive,1958,0.2
59159,11,silver,aggressive,1959,0.2
59160,11,silver,aggressive,1960,0.2
59161,11,silver,aggressive,1961,0.2
59162,11,silver,aggressive,1962,0.2
59163,11,silver,aggressive,1963,0.2
59164,11,silver,aggressive,1964,0.2
59165,11,silver,aggressive,1965,0.2
59166,11,silver,aggressive,1966,0.2
59167,11,silver,aggressive,1967,0.2
59168,11,silver,aggressive,1968,0.2
59169,11,silver,aggressive,1969,0.2
59170,11,silver,aggressive,1970,0.2
59171,11,silver,aggressive,1971,0.2
59172,11,silver,aggressive,1972,0.2
59173,11,silver,aggressive,1973,0.2
59174,11,silver,aggressive,1974,0.2
59175,11,silver,aggressive,1975,0.2
59176,11,silver,aggressive,1976,0.2
59177,11,silver,aggressive,1977,0.2
59178,11,silver,aggressive,1978,0.2
59179,11,silver,aggressive,1979,0.2
59180,11,silver,aggressive,1980,0.2
59181,11,silver,aggressive,1981,0.2
59182,11,silver,aggressive,1982,0.2
59183,11,silver,aggressive,1983,0.2
59184,11,silver,aggressive,1984,0.2
59185,11,silver,aggressive,1985,0.2
59186,11,silver,aggressive,1986,0.2
59187,11,silver,aggressive,1987,0.2
59188,11,silver,aggressive,1988,0.2
59189,11,silver,aggressive,1989,0.2
59190,11,silver,aggressive,1900,1.0
59191,11,silver,aggressive,1901,1.0
59192,11,silver,aggressive,1902,1.0
59193,11,silver,aggressive,1903,1.0
59194,11,silver,aggressive,1904,1.0
59195,11,silver,aggressive,1905,1.0
59196,11,silver,aggressive,1906,1.0
59197,11,silver,aggressive,1907,1.0
59198,11,silver,aggressive,1908,1.0
59199,11,silver,aggressive,1909,1.0
59200,12,silver,aggressive,1900,0.2
59201,12,silver,aggressive,1901,0.2
59202,12,silver,aggressive,1902,0.2
59203,12,silver,aggressive,1903,0.2
59204,12,silver,aggressive,1904,0.2
59205,12,silver,aggressive,1905,0.2
59206,12,silver,aggressive,1906,0.2
59207,12,silver,aggressive,1907,0.2
59208,12,silver,aggressive,1908,0.2
59209,12,silver,aggressive,1909,0.2
59210,12,silver,aggressive,1910,0.2
59211,12,silver,aggressive,1911,0.2
59212,12,silver,aggressive,1912,0.2
59213,12,silver,aggressive,1913,0.2
59214,12,silver,aggressive,1914,0.2
59215,12,silver,aggressive,1915,0.2
59216,12,silver,aggressive,1916,0.2
59217,12,silver,aggressive,1917,0.2
59218,12,silver,aggressive,1918,0.2
59219,12,silver,aggressive,1919,0.2
59220,12,silver,aggressive,1920,0.2
59221,12,silver,aggressive,1921,0.2
59222,12,silver,aggressive,1922,0.2
59223,12,silver,aggressive,1923,0.2
59224,12,silver,aggressive,1924,0.2
59225,12,silver,aggressive,1925,0.2
59226,12,silver,aggressive,1926,0.2
59227,12,silver,aggressive,1927,0.2
59228,12,silver,aggressive,1928,0.2
59229,12,silver,aggressive,1929,0.2
59230,12,silver,aggressive,1930,0.2
59231,12,silver,aggressive,1931,0.2
59232,12,silver,aggressive,1932,0.2
59233,12,silver,aggressive,1933,0.2
59234,12,silver,aggressive,1934,0.2
59235,12,silver,aggressive,1935,0.2
59236,12,silver,aggressive,1936,0.2
59237,12,silver,aggressive,1937,0.2
59238,12,silver,aggressive,1938,0.2
59239,12,silver,aggressive,1939,0.2
59240,12,silver,aggressive,1940,0.2
59241,12,silver,aggressive,1941,0.2
59242,12,silver,aggressive,1942,0.2
59243,12,silver,aggressive,1943,0.2
59244,12,silver,aggressive,1944,0.2
59245,12,silver,aggressive,1945,0.2
59246,12,silver,aggressive,1946,0.2
59247,12,silver,aggressive,1947,0.2
59248,12,silver,aggressive,1948,0.2
59249,12,silver,aggressive,1949,0.2
59250,12,silver,aggressive,1950,0.2
59251,12,silver,aggressive,1951,0.2
59252,12,silver,aggressive,1952,0.2
59253,12,silver,aggressive,1953,0.2
59254,12,silver,aggressive,1954,0.2
59255,12,silver,aggressive,1955,0.2
59256,12,silver,aggressive,1956,0.2
59257,12,silver,aggressive,1957,0.2
59258,12,silver,aggressive,1958,0.2
59259,12,silver,aggressive,1959,0.2
59260,12,silver,aggressive,1960,0.2
59261,12,silver,aggressive,1961,0.2
59262,12,silver,aggressive,1962,0.2
59263,12,silver,aggressive,1963,0.2
59264,12,silver,aggressive,1964,0.2
59265,12,silver,aggressive,1965,0.2
59266,12,silver,aggressive,1966,0.2
59267,12,silver,aggressive,1967,0.2
59268,12,silver,aggressive,1968,0.2
59269,12,silver,aggressive,1969,0.2
59270,12,silver,aggressive,1970,0.2
59271,12,silver,aggressive,1971,0.2
59272,12,silver,aggressive,1972,0.2
59273,12,silver,aggressive,1973,0.2
59274,12,silver,aggressive,1974,0.2
59275,12,silver,aggressive,1975,0.2
59276,12,silver,aggressive,1976,0.2
59277,12,silver,aggressive,1977,0.2
59278,12,silver,aggressive,1978,0.2
59279,12,silver,aggressive,1979,0.2
59280,12,silver,aggressive,1980,0.2
59281,12,silver,aggressive,1981,0.2
59282,12,silver,aggressive,1982,0.2
59283,12,silver,aggressive,1983,0.2
59284,12,silver,aggressive,1984,0.2
59285,12,silver,aggressive,1985,0.2
59286,12,silver,aggressive,1986,0.2
59287,12,silver,aggressive,1987,0.2
59288,12,silver,aggressive,1988,0.2
59289,12,silver,aggressive,1989,0.2
59290,12,silver,aggressive,1900,1.0
59291,12,silver,aggressive,1901,1.0
59292,12,silver,aggressive,1902,1.0
59293,12,silver,aggressive,1903,1.0
59294,12,silver,aggressive,1904,1.0
59295,12,silver,aggressive,1905,1.0
59296,12,silver,aggressive,1906,1.0
59297,12,silver,aggressive,1907,1.0
59298,12,silver,aggressive,1908,1.0
59299,12,silver,aggressive,1909,1.0
59300,13,silver,aggressive,1900,0.2
59301,13,silver,aggressive,1901,0.2
59302,13,silver,aggressive,1902,0.2
59303,13,silver,aggressive,1903,0.2
59304,13,silver,aggressive,1904,0.2
59305,13,silver,aggressive,1905,0.2
59306,13,silver,aggressive,1906,0.2
59307,13,silver,aggressive,1907,0.2
59308,13,silver,aggressive,1908,0.2
59309,13,silver,aggressive,1909,0.2
59310,13,silver,aggressive,1910,0.2
59311,13,silver,aggressive,1911,0.2
59312,13,silver,aggressive,1912,0.2
59313,13,silver,aggressive,1913,0.2
59314,13,silver,aggressive,1914,0.2
59315,13,silver,aggressive,1915,0.2
59316,13,silver,aggressive,1916,0.2
59317,13,silver,aggressive,1917,0.2
59318,13,silver,aggressive,1918,0.2
59319,13,silver,aggressive,1919,0.2
59320,13,silver,aggressive,1920,0.2
59321,13,silver,aggressive,1921,0.2
59322,13,silver,aggressive,1922,0.2
59323,13,silver,aggressive,1923,0.2
59324,13,silver,aggressive,1924,0.2
59325,13,silver,aggressive,1925,0.2
59326,13,silver,aggressive,1926,0.2
59327,13,silver,aggressive,1927,0.2
59328,13,silver,aggressive,1928,0.2
59329,13,silver,aggressive,1929,0.2
59330,13,silver,aggressive,1930,0.2
59331,13,silver,aggressive,1931,0.2
59332,13,silver,aggressive,1932,0.2
59333,13,silver,aggressive,1933,0.2
59334,13,silver,aggressive,1934,0.2
59335,13,silver,aggressive,1935,0.2
59336,13,silver,aggressive,1936,0.2
59337,13,silver,aggressive,1937,0.2
59338,13,silver,aggressive,1938,0.2
59339,13,silver,aggressive,1939,0.2
59340,13,silver,aggressive,1940,0.2
59341,13,silver,aggressive,1941,0.2
59342,13,silver,aggressive,1942,0.2
59343,13,silver,aggressive,1943,0.2
59344,13,silver,aggressive,1944,0.2
59345,13,silver,aggressive,1945,0.2
59346,13,silver,aggressive,1946,0.2
59347,13,silver,aggressive,1947,0.2
59348,13,silver,aggressive,1948,0.2
59349,13,silver,aggressive,1949,0.2
59350,13,silver,aggressive,1950,0.2
59351,13,silver,aggressive,1951,0.2
59352,13,silver,aggressive,1952,0.2
59353,13,silver,aggressive,1953,0.2
59354,13,silver,aggressive,1954,0.2
59355,13,silver,aggressive,1955,0.2
59356,13,silver,aggressive,1956,0.2
59357,13,silver,aggressive,1957,0.2
59358,13,silver,aggressive,1958,0.2
59359,13,silver,aggressive,1959,0.2
59360,13,silver,aggressive,1960,0.2
59361,13,silver,aggressive,1961,0.2
59362,13,silver,aggressive,1962,0.2
59363,13,silver,aggressive,1963,0.2
59364,13,silver,aggressive,1964,0.2
59365,13,silver,aggressive,1965,0.2
59366,13,silver,aggressive,1966,0.2
59367,13,silver,aggressive,1967,0.2
59368,13,silver,aggressive,1968,0.2
59369,13,silver,aggressive,1969,0.2
59370,13,silver,aggressive,1970,0.2
59371,13,silver,aggressive,1971,0.2
59372,13,silver,aggressive,1972,0.2
59373,13,silver,aggressive,1973,0.2
59374,13,silver,aggressive,1974,0.2
59375,13,silver,aggressive,1975,0.2
59376,13,silver,aggressive,1976,0.2
59377,13,silver,aggressive,1977,0.2
59378,13,silver,aggressive,1978,0.2
59379,13,silver,aggressive,1979,0.2
59380,13,silver,aggressive,1980,0.2
59381,13,silver,aggressive,1981,0.2
59382,13,silver,aggressive,1982,0.2
59383,13,silver,aggressive,1983,0.2
59384,13,silver,aggressive,1984,0.2
59385,13,silver,aggressive,1985,0.2
59386,13,silver,aggressive,1986,0.2
59387,13,silver,aggressive,1987,0.2
59388,13,silver,aggressive,1988,0.2
59389,13,silver,aggressive,1989,0.2
59390,13,silver,aggressive,1900,1.0
59391,13,silver,aggressive,1901,1.0
59392,13,silver,aggressive,1902,1.0
59393,13,silver,aggressive,1903,1.0
59394,13,silver,aggressive,1904,1.0
59395,13,silver,aggressive,1905,1.0
59396,13,silver,aggressive,1906,1.0
59397,13,silver,aggressive,1907,1.0
59398,13,silver,aggressive,1908,1.0
59399,13,silver,aggressive,1909,1.0
59400,14,silver,aggressive,1900,0.2
59401,14,silver,aggressive,1901,0.2
59402,14,silver,aggressive,1902,0.2
59403,14,silver,aggressive,1903,0.2
59404,14,silver,aggressive,1904,0.2
59405,14,silver,aggressive,1905,0.2
59406,14,silver,aggressive,1906,0.2
59407,14,silver,aggressive,1907,0.2
59408,14,silver,aggressive,1908,0.2
59409,14,silver,aggressive,1909,0.2
59410,14,silver,aggressive,1910,0.2
59411,14,silver,aggressive,1911,0.2
59412,14,silver,aggressive,1912,0.2
59413,14,silver,aggressive,1913,0.2
59414,14,silver,aggressive,1914,0.2
59415,14,silver,aggressive,1915,0.2
59416,14,silver,aggressive,1916,0.2
59417,14,silver,aggressive,1917,0.2
59418,14,silver,aggressive,1918,0.2
59419,14,silver,aggressive,1919,0.2
59420,14,silver,aggressive,1920,0.2
59421,14,silver,aggressive,1921,0.2
59422,14,silver,aggressive,1922,0.2
59423,14,silver,aggressive,1923,0.2
59424,14,silver,aggressive,1924,0.2
59425,14,silver,aggressive,1925,0.2
59426,14,silver,aggressive,1926,0.2
59427,14,silver,aggressive,1927,0.2
59428,14,silver,aggressive,1928,0.2
59429,14,silver,aggressive,1929,0.2
59430,14,silver,aggressive,1930,0.2
59431,14,silver,aggressive,1931,0.2
59432,14,silver,aggressive,1932,0.2
59433,14,silver,aggressive,1933,0.2
59434,14,silver,aggressive,1934,0.2
59435,14,silver,aggressive,1935,0.2
59436,14,silver,aggressive,1936,0.2
59437,14,silver,aggressive,1937,0.2
59438,14,silver,aggressive,1938,0.2
59439,14,silver,aggressive,1939,0.2
59440,14,silver,aggressive,1940,0.2
59441,14,silver,aggressive,1941,0.2
59442,14,silver,aggressive,1942,0.2
59443,14,silver,aggressive,1943,0.2
59444,14,silver,aggressive,1944,0.2
59445,14,silver,aggressive,1945,0.2
59446,14,silver,aggressive,1946,0.2
59447,14,silver,aggressive,1947,0.2
59448,14,silver,aggressive,1948,0.2
59449,14,silver,aggressive,1949,0.2
59450,14,silver,aggressive,1950,0.2
59451,14,silver,aggressive,1951,0.2
59452,14,silver,aggressive,1952,0.2
59453,14,silver,aggressive,1953,0.2
59454,14,silver,aggressive,1954,0.2
59455,14,silver,aggressive,1955,0.2
59456,14,silver,aggressive,1956,0.2
59457,14,silver,aggressive,1957,0.2
59458,14,silver,aggressive,1958,0.2
59459,14,silver,aggressive,1959,0.2
59460,14,silver,aggressive,1960,0.2
59461,14,silver,aggressive,1961,0.2
59462,14,silver,aggressive,1962,0.2
59463,14,silver,aggressive,1963,0.2
59464,14,silver,aggressive,1964,0.2
59465,14,silver,aggressive,1965,0.2
59466,14,silver,aggressive,1966,0.2
59467,14,silver,aggressive,1967,0.2
59468,14,silver,aggressive,1968,0.2
59469,14,silver,aggressive,1969,0.2
59470,14,silver,aggressive,1970,0.2
59471,14,silver,aggressive,1971,0.2
59472,14,silver,aggressive,1972,0.2
59473,14,silver,aggressive,1973,0.2
59474,14,silver,aggressive,1974,0.2
59475,14,silver,aggressive,1975,0.2
59476,14,silver,aggressive,1976,0.2
59477,14,silver,aggressive,1977,0.2
59478,14,silver,aggressive,1978,0.2
59479,14,silver,aggressive,1979,0.2
59480,14,silver,aggressive,1980,0.2
59481,14,silver,aggressive,1981,0.2
59482,14,silver,aggressive,1982,0.2
59483,14,silver,aggressive,1983,0.2
59484,14,silver,aggressive,1984,0.2
59485,14,silver,aggressive,1985,0.2
59486,14,silver,aggressive,1986,0.2
59487,14,silver,aggressive,1987,0.2
59488,14,silver,aggressive,1988,0.2
59489,14,silver,aggressive,1989,0.2
59490,14,silver,aggressive,1900,1.0
59491,14,silver,aggressive,1901,1.0
59492,14,silver,aggressive,1902,1.0
59493,14,silver,aggressive,1903,1.0
59494,14,silver,aggressive,1904,1.0
59495,14,silver,aggressive,1905,1.0
59496,14,silver,aggressive,1906,1.0
59497,14,silver,aggressive,1907,1.0
59498,14,silver,aggressive,1908,1.0
59499,14,silver,aggressive,1909,1.0
59500,15,silver,aggressive,1900,0.2
59501,15,silver,aggressive,1901,0.2
59502,15,silver,aggressive,1902,0.2
59503,15,silver,aggressive,1903,0.2
59504,15,silver,aggressive,1904,0.2
59505,15,silver,aggressive,1905,0.2
59506,15,silver,aggressive,1906,0.2
59507,15,silver,aggressive,1907,0.2
59508,15,silver,aggressive,1908,0.2
59509,15,silver,aggressive,1909,0.2
59510,15,silver,aggressive,1910,0.2
59511,15,silver,aggressive,1911,0.2
59512,15,silver,aggressive,1912,0.2
59513,15,silver,aggressive,1913,0.2
59514,15,silver,aggressive,1914,0.2
59515,15,silver,aggressive,1915,0.2
59516,15,silver,aggressive,1916,0.2
59517,15,silver,aggressive,1917,0.2
59518,15,silver,aggressive,1918,0.2
59519,15,silver,aggressive,1919,0.2
59520,15,silver,aggressive,1920,0.2
59521,15,silver,aggressive,1921,0.2
59522,15,silver,aggressive,1922,0.2
59523,15,silver,aggressive,1923,0.2
59524,15,silver,aggressive,1924,0.2
59525,15,silver,aggressive,1925,0.2
59526,15,silver,aggressive,1926,0.2
59527,15,silver,aggressive,1927,0.2
59528,15,silver,aggressive,1928,0.2
59529,15,silver,aggressive,1929,0.2
59530,15,silver,aggressive,1930,0.2
59531,15,silver,aggressive,1931,0.2
59532,15,silver,aggressive,1932,0.2
59533,15,silver,aggressive,1933,0.2
59534,15,silver,aggressive,1934,0.2
59535,15,silver,aggressive,1935,0.2
59536,15,silver,aggressive,1936,0.2
59537,15,silver,aggressive,1937,0.2
59538,15,silver,aggressive,1938,0.2
